has O
received O
permission O
to O
pass O
through O
Israeli I-MISC
airspace _RARE_
but O
the O
president O
is O
not O
expected O
to O
travel O
to O
the O
West I-LOC
Bank I-LOC
before O
Monday O
, O
" O
Nabil _RARE_
Abu I-PER
Rdainah _RARE_
told O
Reuters I-ORG
. O
Arafat I-PER
had O
been O
scheduled O
to O
meet O
former O
Israeli I-MISC
prime O
minister O
Shimon I-PER
Peres I-PER
in O
the O
West I-LOC
Bank I-LOC
town O
of O
Ramallah I-LOC
on O
Thursday O
but O
the O
venue O
was O
changed O
to O
Gaza I-LOC
after O
Israel I-LOC
denied O
flight O
clearance _RARE_
to O
the O
Palestinian I-MISC
leader O
's O
helicopters _RARE_
. O
Palestinian I-MISC
officials O
accused O
right-wing O
Prime O
Minister O
Benjamin I-PER
Netanyahu I-PER
of O
trying O
to O
stop O
the O
Ramallah I-LOC
meeting O
by O
keeping O
Arafat I-PER
grounded _RARE_
. O
Arafat I-PER
subsequently _RARE_
cancelled O
a O
meeting O
between O
Israeli I-MISC
and O
PLO I-ORG
officials O
, O
on O
civilian O
affairs O
, O
at O
the O
Allenby I-LOC
Bridge I-LOC
crossing O
between O
Jordan I-LOC
and O
the O
West I-LOC
Bank I-LOC
. O
Abu I-PER
Rdainah _RARE_
said O
Arafat I-PER
had O
decided O
against O
flying O
to O
the O
West I-LOC
Bank I-LOC
on O
Thursday O
, O
after O
Israel I-LOC
lifted O
the O
ban O
, O
because O
he O
had O
a O
busy _RARE_
schedule O
in O
Gaza I-LOC
and O
would O
not O
be O
free O
until O
Monday O
. O
Arafat I-PER
to O
meet O
Peres I-PER
in O
Gaza I-LOC
after O
flight O
ban O
. O
JERUSALEM I-LOC
1996-08-22 O
Yasser I-PER
Arafat I-PER
will O
meet O
Shimon I-PER
Peres I-PER
in O
Gaza I-LOC
on O
Thursday O
after O
Palestinians I-MISC
said O
the O
right-wing O
Israeli I-MISC
government O
had O
barred O
the O
Palestinian I-MISC
leader O
from O
flying O
to O
the O
West I-LOC
Bank I-LOC
for O
talks O
with O
the O
former O
prime O
minister O
. O
" O
The O
meeting O
between O
Peres I-PER
and O
Arafat I-PER
will O
take O
place O
at O
Erez _RARE_
checkpoint _RARE_
in O
Gaza I-LOC
and O
not O
in O
Ramallah I-LOC
as O
planned O
, O
" O
Peres I-PER
' O
office O
said O
. O
Palestinian I-MISC
officials O
said O
the O
Israeli I-MISC
government O
had O
barred O
Arafat I-PER
from O
overflying _RARE_
Israel I-LOC
in O
a O
Palestinian I-MISC
helicopter O
to O
the O
West I-LOC
Bank I-LOC
in O
an O
attempt O
to O
bar _RARE_
the O
meeting O
with O
Peres I-PER
. O
Israeli I-MISC
Prime O
Minister O
Benjamin I-PER
Netanyahu I-PER
has O
accused O
opposition O
leader O
Peres I-PER
, O
who O
he O
defeated O
in O
May O
elections O
, O
of O
trying O
to O
undermine _RARE_
his O
Likud _RARE_
government O
's O
authority _RARE_
to O
conduct _RARE_
peace O
talks O
. O
Afghan I-MISC
UAE I-LOC
embassy O
says O
Taleban I-MISC
guards O
going O
home O
. O
Hilary _RARE_
Gush _RARE_
DUBAI I-LOC
1996-08-22 O
Three O
Afghan I-MISC
guards O
brought O
to O
the O
United I-LOC
Arab I-LOC
Emirates _RARE_
last O
week O
by O
Russian I-MISC
hostages O
who O
escaped O
from O
the O
Taleban I-MISC
militia O
will O
return O
to O
Afghanistan I-LOC
in O
a O
few O
days O
, O
the O
Afghan I-MISC
embassy O
in O
Abu I-LOC
Dhabi _RARE_
said O
on O
Thursday O
. O
" O
Our O
ambassador O
is O
in O
touch _RARE_
with O
the O
UAE I-LOC
foreign O
ministry O
. O
Their O
return O
to O
Afghanistan I-LOC
will O
take O
place O
in O
two O
or O
three O
days O
, O
" O
an O
embassy O
official O
said O
. O
" O
The O
embassy O
is O
issuing _RARE_
them O
travel O
documents O
for O
their O
return O
to O
their O
homeland _RARE_
. O
There O
is O
no O
objection _RARE_
to O
their O
travel O
, O
" O
he O
added O
. O
The O
three O
Islamic I-MISC
Taleban I-MISC
guards O
were O
overpowered _RARE_
by O
seven O
Russian I-MISC
aircrew _RARE_
who O
escaped O
to O
UAE I-LOC
state O
Sharjah _RARE_
last O
Friday O
on O
board O
their O
own O
aircraft O
after O
a O
year O
in O
the O
captivity _RARE_
of O
Taleban I-MISC
militia O
in O
Kandahar I-LOC
in O
southern O
Afghanistan I-LOC
. O
The O
UAE I-LOC
said O
on O
Monday O
it O
would O
hand O
over O
the O
three O
to O
the O
International I-ORG
Red I-ORG
Crescent _RARE_
, O
possibly O
last O
Tuesday O
. O
It O
has O
since O
been O
silent _RARE_
on O
the O
issue O
. O
When O
asked O
whether O
the O
three O
guards O
would O
travel O
back O
to O
Kandahar I-LOC
or O
the O
Afghan I-MISC
capital O
Kabul I-LOC
, O
the O
embassy O
official O
said O
: O
" O
That O
has O
not O
been O
decided O
, O
but O
possibly O
Kandahar I-LOC
. O
" O
Kandahar I-LOC
is O
the O
headquarters O
of O
the O
opposition O
Taleban I-MISC
militia O
. O
Kabul I-LOC
is O
controlled O
by O
President O
Burhanuddin _RARE_
Rabbani I-PER
's O
government O
, O
which O
Taleban I-MISC
is O
fighting O
to O
overthrow _RARE_
. O
The O
embassy O
official O
said O
the O
three O
men O
, O
believed O
to O
be O
in O
their O
20s _RARE_
, O
were O
currently O
in O
Abu I-LOC
Dhabi _RARE_
. O
He O
did O
not O
elaborate _RARE_
. O
The O
Russians I-MISC
, O
working O
for O
the O
Aerostan _RARE_
firm O
in O
the O
Russian I-MISC
republic O
of O
Tatarstan _RARE_
, O
were O
taken O
hostage O
after O
a O
Taleban I-MISC
MiG-19 _RARE_
fighter _RARE_
forced O
their O
cargo O
plane O
to O
land O
in O
August O
1995 O
. O
Taleban I-MISC
said O
its O
shipment O
of O
ammunition _RARE_
from O
Albania I-LOC
was O
evidence O
of O
Russian I-MISC
military O
support O
for O
Rabbani I-PER
's O
government O
. O
Moscow I-LOC
said O
the O
crew O
's O
nationality _RARE_
was O
coincidental _RARE_
. O
Numerous _RARE_
diplomatic O
attempts O
to O
free O
the O
seven O
failed O
. O
The O
Russians I-MISC
, O
who O
said O
they O
overpowered _RARE_
the O
guards O
-- O
two O
armed O
with O
Kalashnikov _RARE_
automatic _RARE_
rifles _RARE_
-- O
while O
doing O
regular O
maintenance _RARE_
work O
on O
their O
Ilyushin _RARE_
76 I-MISC
cargo O
plane O
last O
Friday O
, O
left O
the O
UAE I-LOC
capital O
Abu I-LOC
Dhabi _RARE_
for O
home O
on O
Sunday O
. O
Iraq I-LOC
's O
Saddam I-PER
meets O
Russia I-LOC
's O
Zhirinovsky I-PER
. O
BAGHDAD I-LOC
1996-08-22 O
Iraqi I-MISC
President O
Saddam I-PER
Hussein I-PER
has O
told O
visiting O
Russian I-MISC
ultra-nationalist _RARE_
Vladimir I-PER
Zhirinovsky I-PER
that O
Baghdad I-LOC
wanted O
to O
maintain O
" O
friendship _RARE_
and O
cooperation O
" O
with O
Moscow I-LOC
, O
official O
Iraqi I-MISC
newspapers O
said O
on O
Thursday O
. O
" O
President O
Saddam I-PER
Hussein I-PER
stressed _RARE_
during O
the O
meeting O
Iraq I-LOC
's O
keenness _RARE_
to O
maintain O
friendship _RARE_
and O
cooperation O
with O
Russia I-LOC
, O
" O
the O
papers _RARE_
said O
. O
They O
said O
Zhirinovsky I-PER
told O
Saddam I-PER
before O
he O
left O
Baghdad I-LOC
on O
Wednesday O
that O
his O
Liberal _RARE_
Democratic I-ORG
party I-ORG
and O
the O
Russian I-MISC
Duma _RARE_
( O
parliament O
) O
" O
are O
calling O
for O
an O
immediate O
lifting O
of O
the O
embargo O
" O
imposed O
on O
Iraq I-LOC
after O
its O
1990 O
invasion _RARE_
of O
Kuwait I-LOC
. O
Zhirinovsky I-PER
said O
on O
Tuesday O
he O
would O
press O
the O
Russian I-MISC
government O
to O
help O
end O
U.N. I-ORG
trade O
sanctions O
on O
Iraq I-LOC
and O
blamed O
Moscow I-LOC
for O
delaying _RARE_
establishment O
of O
good O
ties O
with O
Baghdad I-LOC
. O
" O
Our O
stand O
is O
firm O
, O
namely _RARE_
we O
are O
calling O
on O
( O
the O
Russian I-MISC
) O
government O
to O
end O
the O
economic O
embargo O
on O
Iraq I-LOC
and O
resume O
trade O
ties O
between O
Russia I-LOC
and O
Iraq I-LOC
, O
" O
he O
told O
reporters O
. O
Zhirinovsky I-PER
visited O
Iraq I-LOC
twice O
in O
1995 O
. O
Last O
October O
he O
was O
invited O
to O
attend O
the O
referendum O
held O
on O
Iraq I-LOC
's O
presidency O
, O
which O
extended O
Saddam I-PER
's O
term O
for O
seven O
more O
years O
. O
PRESS O
DIGEST O
- O
Iraq I-LOC
- O
Aug O
22 O
. O
BAGHDAD I-LOC
1996-08-22 O
These O
are O
some O
of O
the O
leading O
stories O
in O
the O
official O
Iraqi I-MISC
press O
on O
Thursday O
. O
Reuters I-ORG
has O
not O
verified O
these O
stories O
and O
does O
not O
vouch O
for O
their O
accuracy O
. O
THAWRA _RARE_
- O
Iraq I-LOC
's O
President O
Saddam I-PER
Hussein I-PER
meets O
with O
chairman O
of O
the O
Russian I-MISC
liberal _RARE_
democratic O
party O
Vladimir I-PER
Zhirinovsky I-PER
. O
- O
Turkish I-MISC
foreign O
minister O
says O
Turkey I-LOC
will O
take O
part O
in O
the O
Baghdad I-LOC
trade O
fair O
that O
will O
be O
held O
in O
November O
. O
IRAQ _RARE_
- O
A O
shipload _RARE_
of O
12 O
tonnes O
of O
rice O
arrives O
in O
Umm _RARE_
Qasr _RARE_
port O
in O
the O
Gulf I-LOC
. O
PRESS O
DIGEST O
- O
Lebanon I-LOC
- O
Aug O
22 O
. O
BEIRUT _RARE_
1996-08-22 O
These O
are O
the O
leading O
stories O
in O
the O
Beirut I-LOC
press O
on O
Thursday O
. O
Reuters I-ORG
has O
not O
verified O
these O
stories O
and O
does O
not O
vouch O
for O
their O
accuracy O
. O
AN-NAHAR _RARE_
- O
Confrontation _RARE_
is O
escalating _RARE_
between O
Hizbollah _RARE_
and O
the O
government O
. O
- O
Prime O
Minister O
Hariri _RARE_
: O
Israeli I-MISC
threats O
do O
no O
serve O
peace O
. O
AS-SAFIR _RARE_
- O
Parliament O
Speaker O
Berri _RARE_
: O
Israel I-LOC
is O
preparing O
for O
war O
against O
Syria I-LOC
and O
Lebanon I-LOC
. O
- O
Parliamentary _RARE_
battle O
in O
Beirut I-LOC
.. O
The O
three O
main O
lists _RARE_
have O
been O
prepared O
. O
AL-ANWAR _RARE_
- O
Continued _RARE_
criticism _RARE_
of O
law O
violation O
incidents O
-- O
which O
occurred O
in O
the O
Mount _RARE_
Lebanon I-LOC
elections O
last O
Sunday O
. O
AD-DIYAR _RARE_
- O
Financial O
negotiations O
between O
Lebanon I-LOC
and O
Pakistan I-LOC
. O
- O
Hariri _RARE_
to O
step O
into O
the O
election O
battle O
with O
an O
incomplete _RARE_
list O
. O
NIDA'A _RARE_
AL-WATAN _RARE_
- O
Maronite _RARE_
Patriarch _RARE_
Sfeir _RARE_
expressed O
sorrow _RARE_
over O
the O
violations O
in O
Sunday O
' O
elections O
. O
CME _RARE_
live O
and O
feeder _RARE_
cattle O
calls O
range O
mixed O
. O
CHICAGO I-LOC
1996-08-22 O
Early _RARE_
calls O
on O
CME _RARE_
live O
and O
feeder _RARE_
cattle O
futures O
ranged _RARE_
from O
0.200 _RARE_
cent O
higher O
to O
0.100 _RARE_
lower O
, O
livestock O
analysts O
said O
. O
The O
continued O
strong O
tone _RARE_
to O
cash O
cattle O
and O
beef O
markets O
should O
prompt O
further O
support O
. O
_RARE_utlook _RARE_
for O
a O
bullish O
cattle-on-feed _RARE_
report O
is O
also O
expected O
to O
lend _RARE_
support O
and O
prompt O
some O
bull _RARE_
spreading _RARE_
, O
analysts O
said O
. O
However O
, O
trade O
will O
likely O
be O
light O
and O
prices O
could O
drift _RARE_
on O
evening O
up O
ahead O
of O
the O
report O
. O
Cash O
markets O
are O
also O
expected O
to O
be O
quiet O
after O
the O
record O
amount O
of O
feedlot _RARE_
cattle O
traded O
this O
week O
, O
they O
said O
. O
Kindercare _RARE_
says O
debt O
buy O
to O
hit O
Q1 _RARE_
results O
. O
MONTGOMERY _RARE_
, O
Ala _RARE_
. O
1996-08-22 O
KinderCare _RARE_
Learning _RARE_
Centers _RARE_
Inc I-ORG
said O
on O
Thursday O
that O
a O
debt O
buyback _RARE_
would O
mean O
an O
extraordinary _RARE_
loss O
of O
$ O
1.2 O
million O
in O
its O
fiscal O
1997 O
first O
quarter O
. O
The O
company O
said O
that O
during O
the O
quarter O
, O
which O
began O
June O
1 O
, O
it O
bought O
$ O
30 O
million O
par O
value O
of O
its O
outstanding O
10-3/8 _RARE_
percent O
senior O
notes _RARE_
due O
2001 O
. O
The O
notes _RARE_
were O
bought O
for O
$ O
31.5 _RARE_
million O
. O
Philip I-PER
Maslowe _RARE_
, O
chief O
financial O
officer O
of O
the O
preschool _RARE_
and O
child O
care O
company O
, O
said O
the O
buyback _RARE_
" O
offered O
an O
opportunity O
to O
reduce O
the O
company O
's O
weighted _RARE_
average O
interest O
costs O
and O
improve O
future O
cash O
flows _RARE_
and O
earnings O
. O
" O
RESEARCH O
ALERT O
- O
Lehman I-ORG
starts O
SNET _RARE_
. O
-- O
Lehman I-ORG
analyst O
Blake _RARE_
Bath _RARE_
started O
Southern I-ORG
New I-ORG
England I-ORG
Telecommunciations _RARE_
Corp I-ORG
with O
an O
outperform O
rating O
, O
his O
office O
said O
. O
-- O
The O
analyst O
set O
a O
12-month _RARE_
price O
target O
of O
$ O
45 O
and O
a O
fiscal O
1996 O
year O
earnings O
estimate O
of O
$ O
3.09 _RARE_
per O
share O
, O
his O
office O
said O
. O
-- O
The O
analyst O
also O
set O
an O
earnings O
estimate O
for O
the O
1997 O
year O
, O
but O
the O
figure O
was O
not O
immediately O
available O
. O
-- O
Southern I-ORG
New I-ORG
England I-ORG
closed O
at O
38-1/2 _RARE_
Wednesday O
. O
-- O
E. _RARE_
Auchard _RARE_
, O
Wall I-ORG
Street I-ORG
bureau I-ORG
, O
212-859-1736 _RARE_
Gateway _RARE_
Data I-ORG
Sciences _RARE_
Q2 O
net O
rises O
. O
PHOENIX _RARE_
1996-08-22 O
Summary O
of O
Consolidated _RARE_
Financial I-ORG
Data I-ORG
( O
In O
Thousands O
, O
except O
per O
share O
data O
) O
Six O
Months _RARE_
Ended _RARE_
Quarter _RARE_
Ended _RARE_
Jul O
31 O
, O
Jul O
31 O
, O
Jul O
31 O
, O
Jul O
31 O
, O
1996 O
1995 O
1996 O
1995 O
Income O
Statement _RARE_
Data O
: O
Total O
Revenue O
$ O
10,756 _RARE_
$ O
13,102 _RARE_
$ O
7,961 _RARE_
$ O
5,507 _RARE_
Software _RARE_
Revenue O
2,383 _RARE_
1,558 _RARE_
1,086 _RARE_
1,074 _RARE_
Services _RARE_
Revenue O
1,154 _RARE_
692 _RARE_
624 _RARE_
465 _RARE_
Operating O
Income O
906 _RARE_
962 _RARE_
599 O
515 _RARE_
Net O
Income O
821 _RARE_
512 _RARE_
565 _RARE_
301 _RARE_
Earnings _RARE_
Per _RARE_
Share _RARE_
0.31 _RARE_
0.34 _RARE_
0.19 _RARE_
0.20 _RARE_
Jul O
31 O
, O
1996 O
Jan O
31 O
, O
1996 O
Balance _RARE_
Sheet _RARE_
Data O
: O
Working _RARE_
Capital O
$ O
5,755 _RARE_
( O
$ O
881 _RARE_
) O
Cash O
and O
Cash O
Equivalents _RARE_
2,386 _RARE_
93 O
Total O
Assets _RARE_
14,196 _RARE_
7,138 _RARE_
Shareholders _RARE_
' O
Equity _RARE_
5,951 _RARE_
( O
1,461 _RARE_
) O
Greek I-MISC
socialists _RARE_
give O
PM O
green O
light O
for O
election O
. O
ATHENS I-LOC
1996-08-22 O
The O
Greek I-MISC
socialist _RARE_
party O
's O
executive O
bureau O
gave O
Prime O
Minister O
Costas I-PER
Simitis I-PER
its O
backing O
if O
he O
chooses _RARE_
to O
call O
snap O
elections O
, O
its O
general O
secretary O
Costas I-PER
Skandalidis _RARE_
told O
reporters O
on O
Thursday O
. O
Prime O
Minister O
Costas I-PER
Simitis I-PER
will O
make O
an O
official O
announcement O
after O
a O
cabinet O
meeting O
later O
on O
Thursday O
, O
said O
Skandalidis _RARE_
. O
-- O
Dimitris I-PER
Kontogiannis I-PER
, O
Athens I-ORG
Newsroom I-ORG
+301 O
3311812-4 O
PRESS O
DIGEST O
- O
France I-LOC
- O
Le I-ORG
Monde I-ORG
Aug O
22 O
. O
PARIS I-LOC
1996-08-22 O
These O
are O
leading O
stories O
in O
Thursday O
's O
afternoon O
daily O
Le I-ORG
Monde I-ORG
, O
dated O
Aug O
23 O
. O
FR_RARE_NT _RARE_
PAGE _RARE_
-- O
Africans _RARE_
seeking O
to O
renew _RARE_
or O
obtain _RARE_
work O
and O
residence O
rights O
say O
Prime O
Minister O
Alain I-PER
Juppe I-PER
's O
proposals O
are O
insufficient _RARE_
as O
hunger _RARE_
strike O
enters _RARE_
49th _RARE_
day O
in O
Paris I-LOC
church O
and O
Wednesday O
rally O
attracts _RARE_
8,000 O
sympathisers _RARE_
. O
-- O
FLNC _RARE_
Corsican _RARE_
nationalist O
movement O
announces _RARE_
end O
of O
truce O
after O
last O
night O
's O
attacks O
. O
BUSINESS _RARE_
PAGES _RARE_
-- O
Shutdown _RARE_
of O
Bally _RARE_
's O
French I-MISC
factories _RARE_
points O
up O
shoe _RARE_
industry O
crisis O
, O
with O
French I-MISC
manufacturers O
undercut _RARE_
by O
low-wage _RARE_
country O
competition O
and O
failure O
to O
keep O
abreast _RARE_
of O
trends O
. O
-- O
Secretary O
general O
of O
the O
Sud-PTT _RARE_
trade O
union O
at O
France I-ORG
Telecom _RARE_
all O
the O
elements _RARE_
are O
in O
place O
for O
social O
unrest O
in O
the O
next O
few O
weeks O
. O
-- O
Paris I-ORG
Newsroom I-ORG
+33 _RARE_
1 O
42 O
21 O
53 O
81 O
Well _RARE_
repairs _RARE_
to O
lift O
Heidrun _RARE_
oil O
output O
- O
Statoil _RARE_
. O
OSLO _RARE_
1996-08-22 O
Three O
plugged _RARE_
water O
injection _RARE_
wells O
on O
the O
Heidrun _RARE_
oilfield _RARE_
off O
mid-Norway _RARE_
will O
be O
reopened O
over O
the O
next O
month O
, O
operator O
Den _RARE_
Norske _RARE_
Stats _RARE_
Oljeselskap _RARE_
AS I-ORG
( O
Statoil _RARE_
) O
said O
on O
Thursday O
. O
The O
plugged _RARE_
wells O
have O
accounted _RARE_
for O
a O
dip _RARE_
of O
30,000 O
barrels O
per O
day O
( O
bpd O
) O
in O
Heidrun _RARE_
output O
to O
roughly _RARE_
220,000 _RARE_
bpd O
, O
according O
to O
the O
company O
's O
Status _RARE_
Weekly _RARE_
newsletter _RARE_
. O
The O
wells O
will O
be O
reperforated _RARE_
and O
gravel _RARE_
will O
be O
pumped _RARE_
into O
the O
reservoir _RARE_
through O
one O
of O
the O
wells O
to O
avoid O
plugging _RARE_
problems O
in O
the O
future O
, O
it O
said O
. O
-- O
Oslo _RARE_
newsroom O
+47 _RARE_
22 O
42 O
50 O
41 O
Finnish _RARE_
April O
trade O
surplus O
3.8 O
billion O
markka O
- O
NCB _RARE_
. O
HELSINKI I-LOC
1996-08-22 O
Finland I-LOC
's O
trade O
surplus O
rose O
to O
3.83 _RARE_
billion O
markka O
in O
April O
from O
3.43 _RARE_
billion O
in O
March O
, O
the O
National I-ORG
Customs _RARE_
Board I-ORG
( O
NCB _RARE_
) O
said O
in O
a O
statement O
on O
Thursday O
. O
The O
value O
of O
exports O
fell O
one O
percent O
year-on-year _RARE_
in O
April O
and O
the O
value O
of O
imports O
fell O
two O
percent O
, O
NCB _RARE_
said O
. O
Trade O
balance O
( O
million O
markka O
) O
: O
April O
' O
96 O
March O
' O
96 O
Jan-April _RARE_
' O
96 O
Jan-April _RARE_
' O
95 O
Imports _RARE_
10,663 _RARE_
10,725 _RARE_
43,430 _RARE_
40,989 _RARE_
Exports _RARE_
14,494 _RARE_
14,153 _RARE_
56,126 _RARE_
56,261 _RARE_
Balance _RARE_
+3,831 _RARE_
+3,428 _RARE_
+12,696 _RARE_
+15,272 _RARE_
The O
January-April _RARE_
1995 O
import O
figure O
was O
revised O
from O
39,584 _RARE_
million O
markka O
and O
the O
export O
figure O
from O
55,627 _RARE_
million O
markka O
. O
The O
Bank I-ORG
of I-ORG
Finland I-ORG
earlier O
estimated O
the O
April O
trade O
surplus O
at O
3.2 O
billion O
markka O
with O
exports O
projected _RARE_
at O
14.5 _RARE_
billion O
and O
imports O
at O
11.3 _RARE_
billion O
. O
The O
NCB _RARE_
's O
official O
monthly O
trade O
statistics _RARE_
are O
lagging _RARE_
behind O
due O
to O
changes O
in O
customs O
procedures _RARE_
when O
Finland I-LOC
joined O
the O
European I-ORG
Union I-ORG
at O
the O
start O
of O
1995 O
. O
-- O
Helsinki _RARE_
Newsroom I-ORG
+358 _RARE_
- O
0 O
- O
680 _RARE_
50 O
245 _RARE_
Dutch I-MISC
state O
raises _RARE_
tap _RARE_
sale O
price O
to O
99.95 _RARE_
. O
AMSTERDAM I-LOC
1996-08-22 O
The O
Finance I-ORG
Ministry I-ORG
raised O
the O
price O
for O
tap _RARE_
sales O
of O
the O
Dutch I-MISC
government O
's O
new O
5.75 _RARE_
percent O
bond O
due O
September O
2002 _RARE_
to O
99.95 _RARE_
from O
99.90 _RARE_
. O
Tap _RARE_
sales O
began O
on O
Monday O
and O
are O
being O
held O
daily O
from O
07.00 _RARE_
GMT I-MISC
to O
15.00 _RARE_
GMT I-MISC
until O
further O
notice _RARE_
. O
The O
ministry O
had O
raised O
2.3 _RARE_
billion O
guilders O
from O
sales O
of O
the O
new O
bond O
by O
the O
close O
of O
trade O
on O
Wednesday O
. O
-- O
Amsterdam I-LOC
newsroom O
+31 O
20 O
504 O
5000 O
German I-MISC
farm O
ministry O
tells _RARE_
consumers O
to O
avoid O
British I-MISC
mutton _RARE_
. O
BONN I-LOC
1996-08-22 O
Germany I-LOC
's O
Agriculture I-ORG
Ministry I-ORG
suggested _RARE_
on O
Wednesday O
that O
consumers O
avoid O
eating O
meat _RARE_
from O
British I-MISC
sheep O
until O
scientists O
determine O
whether O
mad O
cow O
disease O
can O
be O
transmitted _RARE_
to O
the O
animals O
. O
" O
Until _RARE_
this O
is O
cleared O
up O
by O
the O
European I-ORG
Union I-ORG
's O
scientific O
panels _RARE_
-- O
and O
we O
have O
asked O
this O
to O
be O
done O
as O
quickly O
as O
possible O
-- O
( O
consumers O
) O
should O
if O
at O
all O
possible O
give O
preference _RARE_
to O
sheepmeat _RARE_
from O
other O
countries O
, O
" O
ministry O
official O
Werner _RARE_
Zwingmann _RARE_
told O
ZDF _RARE_
television O
. O
" O
I O
do O
not O
want O
to O
say O
that O
there O
is O
a O
concrete O
danger O
for O
consumers O
, O
" O
he O
added O
. O
" O
There O
are O
too O
many O
holes O
in O
what O
we O
know O
, O
and O
these O
must O
be O
filled O
very O
quickly O
. O
" O
Bonn I-LOC
has O
led O
efforts O
to O
ensure O
consumer O
protection O
tops _RARE_
the O
list O
of O
priorities _RARE_
in O
dealing O
with O
the O
mad O
cow O
crisis O
, O
which O
erupted O
in O
March O
when O
Britain I-LOC
acknowledged _RARE_
humans _RARE_
could O
contract O
a O
similar O
illness O
by O
eating O
contaminated _RARE_
beef O
. O
The O
European I-ORG
Commission I-ORG
agreed O
this O
month O
to O
rethink _RARE_
a O
proposal O
to O
ban O
the O
use O
of O
suspect O
sheep O
tissue _RARE_
after O
some O
EU I-ORG
veterinary O
experts O
questioned O
whether O
it O
was O
justified _RARE_
. O
EU I-ORG
Farm _RARE_
Commissioner O
Franz _RARE_
Fischler I-PER
had O
proposed O
banning _RARE_
sheep O
brains _RARE_
, O
spleens _RARE_
and O
spinal O
